Generation;Pokemon Id;Pokedex Number;Pokemon Name;Classification;Alternate Form Name;Original Pokemon ID;Legendary Type;Pokemon Height;Pokemon Weight;Primary Type;Secondary Type;Primary Ability;Primary Ability Description;Secondary Ability;Secondary Ability Description;Hidden Ability;Hidden Ability Description;Special Event Ability;Special Event Ability Description;Male Ratio;Female Ratio;Base Happiness;Game(s) of Origin;Health Stat;Attack Stat;Defense Stat;Special Attack Stat;Special Defense Stat;Speed Stat;Base Stat Total;Health EV;Attack EV;Defense EV;Special Attack EV;Special Defense EV;Speed EV;EV Yield Total;Catch Rate;Experience Growth;Experience Growth Total;Primary Egg Group;Secondary Egg Group;Egg Cycle Count;Pre-Evolution Pokemon Id;Evolution Details;Region;Pre-Evolution Pokemon Id.1;Color
8;1441;812;"""Rillaboom""";"""Drummer Pokémon""";;;nan;2.1;90.0;"""Grass""";;"""Overgrow""";"""Powers up Grass-type moves when the Pokémon's HP is low.""";;;"""Grassy Surge""";"""Turns the ground into Grassy Terrain when the Pokémon enters a battle.""";;;87.5;12.5;50;"""Sword""";100;125;90;60;70;85;530;0;3;0;0;0;0;3;45;"""Medium Slow""";1059860;"""Field""";"""Grass""";20;1440.0;"""Level 35""";Galar;1440.0;red
8;1442;813;"""Scorbunny""";"""Rabbit Pokémon""";;;nan;0.3;4.5;"""Fire""";;"""Blaze""";"""Powers up Fire-type moves when the Pokémon's HP is low.""";;;"""Libero""";"""Changes the Pokémon's type to the type of the move it's about to use.""";;;87.5;12.5;50;"""Sword""";50;71;40;40;40;69;310;0;0;0;0;0;1;1;45;"""Medium Slow""";1059860;"""Field""";"""Human-Like""";20;;;Galar;;red
8;1443;814;"""Raboot""";"""Rabbit Pokémon""";;;nan;0.6;9.0;"""Fire""";;"""Blaze""";"""Powers up Fire-type moves when the Pokémon's HP is low.""";;;"""Libero""";"""Changes the Pokémon's type to the type of the move it's about to use.""";;;87.5;12.5;50;"""Sword""";65;86;50;55;60;94;410;0;0;0;0;0;2;2;45;"""Medium Slow""";1059860;"""Field""";"""Human-Like""";20;1442.0;"""Level 16""";Galar;1442.0;red
8;1444;815;"""Cinderace""";"""Striker Pokémon""";;;nan;1.4;33.0;"""Fire""";;"""Blaze""";"""Powers up Fire-type moves when the Pokémon's HP is low.""";;;"""Libero""";"""Changes the Pokémon's type to the type of the move it's about to use.""";;;87.5;12.5;50;"""Sword""";80;116;75;65;75;119;530;0;0;0;0;0;3;3;45;"""Medium Slow""";1059860;"""Field""";"""Human-Like""";20;1443.0;"""Level 35""";Galar;1443.0;red
8;1445;816;"""Sobble""";"""Water Lizard Pokémon""";;;nan;0.3;4.0;"""Water""";;"""Torrent""";"""Powers up Water-type moves when the Pokémon's HP is low.""";;;"""Sniper""";"""Powers up moves if they become critical hits when attacking.""";;;87.5;12.5;50;"""Sword""";50;40;40;70;40;70;310;0;0;0;0;1;1;2;45;"""Medium Slow""";1059860;"""Water 1""";"""Field""";20;;;Galar;;red
8;1446;817;"""Drizzile""";"""Water Lizard Pokémon""";;;nan;0.7;11.5;"""Water""";;"""Torrent""";"""Powers up Water-type moves when the Pokémon's HP is low.""";;;"""Sniper""";"""Powers up moves if they become critical hits when attacking.""";;;87.5;12.5;50;"""Sword""";65;60;55;95;55;90;420;0;0;0;2;0;0;2;45;"""Medium Slow""";1059860;"""Water 1""";"""Field""";20;1445.0;"""Level 16""";Galar;1445.0;red
8;1447;818;"""Inteleon""";"""Secret Agent Pokémon""";;;nan;1.9;45.2;"""Water""";;"""Torrent""";"""Powers up Water-type moves when the Pokémon's HP is low.""";;;"""Sniper""";"""Powers up moves if they become critical hits when attacking.""";;;87.5;12.5;50;"""Sword""";70;85;65;125;65;120;530;0;0;0;0;0;3;3;45;"""Medium Slow""";1059860;"""Water 1""";"""Field""";20;1446.0;"""Level 35""";Galar;1446.0;red
8;1462;819;"""Skwovet""";"""Cheeky Pokémon""";;;nan;0.3;2.5;"""Normal""";;"""Cheek Pouch""";"""Restores HP as well when the Pokémon eats a Berry.""";;;"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";;;50.0;50.0;50;"""Sword""";70;55;55;35;35;25;275;1;0;0;0;0;0;1;255;"""Medium Fast""";1000000;"""Field""";;20;;;Galar;;blue
8;1463;820;"""Greedent""";"""Greedy Pokémon""";;;nan;0.6;6.0;"""Normal""";;"""Cheek Pouch""";"""Restores HP as well when the Pokémon eats a Berry.""";;;"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";;;50.0;50.0;50;"""Sword""";120;95;95;55;75;20;460;2;0;0;0;0;0;2;90;"""Medium Fast""";1000000;"""Field""";;20;1462.0;"""Level 24""";Galar;1462.0;blue
8;1469;821;"""Rookidee""";"""Tiny Bird Pokémon""";;;nan;0.2;1.8;"""Flying""";;"""Keen Eye""";"""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""";"""Unnerve""";"""Unnerves opposing Pokémon and makes them unable to eat Berries.""";"""Big Pecks""";"""Protects the Pokémon from Defense-lowering effects.""";;;50.0;50.0;50;"""Sword""";38;47;35;33;35;57;245;0;0;0;0;0;1;1;255;"""Medium Slow""";1059860;"""Flying""";;15;;;Galar;;red
8;1470;822;"""Corvisquire""";"""Raven Pokémon""";;;nan;0.8;16.0;"""Flying""";;"""Keen Eye""";"""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""";"""Unnerve""";"""Unnerves opposing Pokémon and makes them unable to eat Berries.""";"""Big Pecks""";"""Protects the Pokémon from Defense-lowering effects.""";;;50.0;50.0;50;"""Sword""";68;67;55;43;55;77;365;0;0;0;0;0;2;2;120;"""Medium Slow""";1059860;"""Flying""";;15;1469.0;"""Level 18""";Galar;1469.0;red
8;1471;823;"""Corviknight""";"""Raven Pokémon""";;;nan;2.2;75.0;"""Flying""";"""Steel""";"""Pressure""";"""By putting pressure on the opposing Pokémon, it raises their PP usage.""";"""Unnerve""";"""Unnerves opposing Pokémon and makes them unable to eat Berries.""";"""Mirror Armor""";"""Bounces back only the stat-lowering effects that the Pokémon receives.""";;;50.0;50.0;50;"""Sword""";98;87;105;53;85;67;495;0;0;3;0;0;0;3;45;"""Medium Slow""";1059860;"""Flying""";;15;1470.0;"""Level 38""";Galar;1470.0;red
8;1485;824;"""Blipbug""";"""Larva Pokémon""";;;nan;0.4;8.0;"""Bug""";;"""Swarm""";"""Powers up Bug-type moves when the Pokémon's HP is low.""";"""Compound Eyes""";"""The Pokémon's compound eyes boost its accuracy.""";"""Telepathy""";"""Anticipates an ally's attack and dodges it.""";;;50.0;50.0;50;"""Sword""";25;20;20;25;45;45;180;0;0;0;0;1;0;1;255;"""Medium Fast""";1000000;"""Bug""";;15;;;Galar;;red
8;1486;825;"""Dottler""";"""Radome Pokémon""";;;nan;0.4;19.5;"""Bug""";"""Psychic""";"""Swarm""";"""Powers up Bug-type moves when the Pokémon's HP is low.""";"""Compound Eyes""";"""The Pokémon's compound eyes boost its accuracy.""";"""Telepathy""";"""Anticipates an ally's attack and dodges it.""";;;50.0;50.0;50;"""Sword""";50;35;80;50;90;30;335;0;0;0;0;2;0;2;120;"""Medium Fast""";1000000;"""Bug""";;15;1485.0;"""Level 10""";Galar;1485.0;red
8;1487;826;"""Orbeetle""";"""Seven Spot Pokémon""";;;nan;0.4;40.8;"""Bug""";"""Psychic""";"""Swarm""";"""Powers up Bug-type moves when the Pokémon's HP is low.""";"""Frisk""";"""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""";"""Telepathy""";"""Anticipates an ally's attack and dodges it.""";;;50.0;50.0;50;"""Sword""";60;45;110;80;120;90;505;0;0;0;0;3;0;3;45;"""Medium Fast""";1000000;"""Bug""";;15;1486.0;"""Level 30""";Galar;1486.0;red
8;1488;827;"""Nickit""";"""Fox Pokémon""";;;nan;0.6;8.9;"""Dark""";;"""Run Away""";"""Enables a sure getaway from wild Pokémon.""";"""Unburden""";"""Boosts the Speed stat if the Pokémon's held item is used or lost.""";"""Stakeout""";"""Doubles the damage dealt to the target's replacement if the target switches out.""";;;50.0;50.0;50;"""Sword""";40;28;28;47;52;50;245;0;0;0;0;1;0;1;255;"""Fast""";800000;"""Field""";;15;;;Galar;;blue
8;1489;828;"""Thievul""";"""Fox Pokémon""";;;nan;1.2;19.9;"""Dark""";;"""Run Away""";"""Enables a sure getaway from wild Pokémon.""";"""Unburden""";"""Boosts the Speed stat if the Pokémon's held item is used or lost.""";"""Stakeout""";"""Doubles the damage dealt to the target's replacement if the target switches out.""";;;50.0;50.0;50;"""Sword""";70;58;58;87;92;90;455;0;0;0;0;2;0;2;127;"""Fast""";800000;"""Field""";;15;1488.0;"""Level 18""";Galar;1488.0;blue
8;1490;829;"""Gossifleur""";"""Flowering Pokémon""";;;nan;0.4;2.2;"""Grass""";;"""Cotton Down""";"""When the Pokémon is hit by an attack, it scatters cotton fluff around and lowers the Speed stat of all Pokémon except itself.""";"""Regenerator""";"""Restores a little HP when withdrawn from battle.""";"""Effect Spore""";"""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""";;;50.0;50.0;50;"""Sword""";40;40;60;40;60;10;250;0;0;0;0;1;0;1;190;"""Medium Fast""";1000000;"""Grass""";;20;;;Galar;;blue
8;1491;830;"""Eldegoss""";"""Cotton Bloom Pokémon""";;;nan;0.5;2.5;"""Grass""";;"""Cotton Down""";"""When the Pokémon is hit by an attack, it scatters cotton fluff around and lowers the Speed stat of all Pokémon except itself.""";"""Regenerator""";"""Restores a little HP when withdrawn from battle.""";"""Effect Spore""";"""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""";;;50.0;50.0;50;"""Sword""";60;50;90;80;120;60;460;0;0;0;0;2;0;2;75;"""Medium Fast""";1000000;"""Grass""";;20;1490.0;"""Level 20""";Galar;1490.0;blue
8;1492;831;"""Wooloo""";"""Sheep Pokémon""";;;nan;0.6;6.0;"""Normal""";;"""Fluffy""";"""Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.""";"""Run Away""";"""Enables a sure getaway from wild Pokémon.""";"""Bulletproof""";"""Protects the Pokémon from some ball and bomb moves.""";;;50.0;50.0;50;"""Sword""";42;40;55;40;45;48;270;0;0;1;0;0;0;1;255;"""Medium Fast""";1000000;"""Field""";;15;;;Galar;;blue
8;1493;832;"""Dubwool""";"""Sheep Pokémon""";;;nan;1.3;43.0;"""Normal""";;"""Fluffy""";"""Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.""";"""Steadfast""";"""The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.""";"""Bulletproof""";"""Protects the Pokémon from some ball and bomb moves.""";;;50.0;50.0;50;"""Sword""";72;80;100;60;90;88;490;0;0;2;0;0;0;2;127;"""Medium Fast""";1000000;"""Field""";;15;1492.0;"""Level 24""";Galar;1492.0;blue
8;1494;833;"""Chewtle""";"""Snapping Pokémon""";;;nan;0.3;8.5;"""Water""";;"""Strong Jaw""";"""The Pokémon's strong jaw boosts the power of its biting moves.""";"""Shell Armor""";"""A hard shell protects the Pokémon from critical hits.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;50.0;50.0;50;"""Sword""";50;64;50;38;38;44;284;0;1;0;0;0;0;1;255;"""Medium Fast""";1000000;"""Monster""";"""Water 1""";20;;;Galar;;blue
8;1495;834;"""Drednaw""";"""Bite Pokémon""";;;nan;1.0;115.5;"""Water""";"""Rock""";"""Strong Jaw""";"""The Pokémon's strong jaw boosts the power of its biting moves.""";"""Shell Armor""";"""A hard shell protects the Pokémon from critical hits.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;50.0;50.0;50;"""Sword""";90;115;90;48;68;74;485;0;2;0;0;0;0;2;75;"""Medium Fast""";1000000;"""Monster""";"""Water 1""";20;1494.0;"""Level 22""";Galar;1494.0;blue
8;1496;835;"""Yamper""";"""Puppy Pokémon""";;;nan;0.3;13.5;"""Electric""";;"""Ball Fetch""";"""If the Pokémon is not holding an item, it will fetch the Poke Ball from the first failed throw of the battle.""";;;"""Rattled""";"""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""";;;50.0;50.0;50;"""Sword""";59;45;50;40;50;26;270;1;0;0;0;0;0;1;255;"""Fast""";800000;"""Field""";;20;;;Galar;;blue
8;1497;836;"""Boltund""";"""Dog Pokémon""";;;nan;1.0;34.0;"""Electric""";;"""Strong Jaw""";"""The Pokémon's strong jaw boosts the power of its biting moves.""";;;"""Competitive""";"""Boosts the Sp. Atk stat sharply when a stat is lowered.""";;;50.0;50.0;50;"""Sword""";69;90;60;90;60;121;490;0;0;0;0;0;2;2;45;"""Fast""";800000;"""Field""";;20;1496.0;"""Level 25""";Galar;1496.0;blue
8;1498;837;"""Rolycoly""";"""Coal Pokémon""";;;nan;0.3;12.0;"""Rock""";;"""Steam Engine""";"""Boosts the Pokémon's Speed stat drastically if hit by a Fire- or Water-type move.""";"""Heatproof""";"""The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";;;50.0;50.0;50;"""Sword""";30;40;50;40;50;30;240;0;0;1;0;0;0;1;255;"""Medium Slow""";1059860;"""Mineral""";;15;;;Galar;;red
8;1499;838;"""Carkol""";"""Coal Pokémon""";;;nan;1.1;78.0;"""Rock""";"""Fire""";"""Steam Engine""";"""Boosts the Pokémon's Speed stat drastically if hit by a Fire- or Water-type move.""";"""Flame Body""";"""Contact with the Pokémon may burn the attacker.""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";;;50.0;50.0;50;"""Sword""";80;60;90;60;70;50;410;0;0;2;0;0;0;2;120;"""Medium Slow""";1059860;"""Mineral""";;15;1498.0;"""Level 18""";Galar;1498.0;red
8;1500;839;"""Coalossal""";"""Coal Pokémon""";;;nan;2.8;310.5;"""Rock""";"""Fire""";"""Steam Engine""";"""Boosts the Pokémon's Speed stat drastically if hit by a Fire- or Water-type move.""";"""Flame Body""";"""Contact with the Pokémon may burn the attacker.""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";;;50.0;50.0;50;"""Sword""";110;80;120;80;90;30;510;0;0;3;0;0;0;3;45;"""Medium Slow""";1059860;"""Mineral""";;15;1499.0;"""Level 34""";Galar;1499.0;red
8;1501;840;"""Applin""";"""Apple Core Pokémon""";;;nan;0.2;0.5;"""Grass""";"""Dragon""";"""Ripen""";"""Ripens Berries and doubles their effect.""";"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";"""Bulletproof""";"""Protects the Pokémon from some ball and bomb moves.""";;;50.0;50.0;50;"""Sword""";40;40;80;40;40;20;260;0;0;1;0;0;0;1;255;"""Erratic""";600000;"""Grass""";"""Dragon""";20;;;Galar;;red
8;1502;841;"""Flapple""";"""Apple Wing Pokémon""";;;nan;0.3;1.0;"""Grass""";"""Dragon""";"""Ripen""";"""Ripens Berries and doubles their effect.""";"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";"""Hustle""";"""Boosts the Attack stat, but lowers accuracy.""";;;50.0;50.0;50;"""Sword""";70;110;80;95;60;70;485;0;2;0;0;0;0;2;45;"""Erratic""";600000;"""Grass""";"""Dragon""";20;1501.0;"""Tart Apple""";Galar;1501.0;blue
8;1503;842;"""Appletun""";"""Apple Nectar Pokémon""";;;nan;0.4;13.0;"""Grass""";"""Dragon""";"""Ripen""";"""Ripens Berries and doubles their effect.""";"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";"""Thick Fat""";"""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""";;;50.0;50.0;50;"""Sword""";110;85;80;100;80;30;485;2;0;0;0;0;0;2;45;"""Erratic""";600000;"""Grass""";"""Dragon""";20;1501.0;"""Sweet Apple""";Galar;1501.0;blue
8;1504;843;"""Silicobra""";"""Sand Snake Pokémon""";;;nan;2.2;7.6;"""Ground""";;"""Sand Spit""";"""The Pokémon creates a sandstorm when it's hit by an attack.""";"""Shed Skin""";"""The Pokémon may heal its own status conditions by shedding its skin.""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";;;50.0;50.0;50;"""Sword""";52;57;75;35;50;46;315;0;0;1;0;0;0;1;255;"""Medium Fast""";1000000;"""Field""";"""Dragon""";20;;;Galar;;blue
8;1505;844;"""Sandaconda""";"""Sand Snake Pokémon""";;;nan;3.8;65.5;"""Ground""";;"""Sand Spit""";"""The Pokémon creates a sandstorm when it's hit by an attack.""";"""Shed Skin""";"""The Pokémon may heal its own status conditions by shedding its skin.""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";;;50.0;50.0;50;"""Sword""";72;107;125;65;70;71;510;0;0;2;0;0;0;2;120;"""Medium Fast""";1000000;"""Field""";"""Dragon""";20;1504.0;"""Level 36""";Galar;1504.0;blue
8;1506;845;"""Cramorant""";"""Gulp Pokémon""";;;nan;0.8;18.0;"""Flying""";"""Water""";"""Gulp Missile""";"""When the Pokémon uses Surf or Dive, it will come back with prey. When it takes damage, it will spit out the prey to attack.""";;;;;;;50.0;50.0;50;"""Sword""";70;85;55;85;95;85;475;0;0;0;0;2;0;2;45;"""Medium Fast""";1000000;"""Water 1""";"""Flying""";20;;;Galar;;grey
8;1507;846;"""Arrokuda""";"""Rush Pokémon""";;;nan;0.5;1.0;"""Water""";;"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;"""Propeller Tail""";"""Ignores the effects of opposing Pokémon's Abilities and moves that draw in moves.""";;;50.0;50.0;50;"""Sword""";41;63;40;40;30;66;280;0;0;0;0;0;1;1;255;"""Slow""";1250000;"""Water 2""";;20;;;Galar;;blue
8;1508;847;"""Barraskewda""";"""Skewer Pokémon""";;;nan;1.3;30.0;"""Water""";;"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;"""Propeller Tail""";"""Ignores the effects of opposing Pokémon's Abilities and moves that draw in moves.""";;;50.0;50.0;50;"""Sword""";61;123;60;60;50;136;490;0;0;0;0;0;2;2;60;"""Slow""";1250000;"""Water 2""";;20;1507.0;"""Level 26""";Galar;1507.0;blue
8;14;848;"""Toxel""";"""Baby Pokémon""";;;nan;0.4;11.0;"""Electric""";"""Poison""";"""Rattled""";"""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""";"""Static""";"""The Pokémon is charged with static electricity, so contact with it may cause paralysis.""";"""Klutz""";"""The Pokémon can't use any held items.""";;;50.0;50.0;50;"""Sword""";40;38;35;54;35;40;242;0;0;0;1;0;0;1;75;"""Medium Slow""";1059860;"""No Eggs Discovered""";;25;;;Galar;;blue
8;15;849;"""Toxtricity""";"""Punk Pokémon""";;;nan;1.6;40.0;"""Electric""";"""Poison""";"""Punk Rock""";"""Boosts the power of sound-based moves. The Pokémon also takes half the damage from these kinds of moves.""";"""Plus""";"""Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.""";"""Technician""";"""Powers up the Pokémon's weaker moves.""";;;50.0;50.0;50;"""Sword""";75;98;70;114;70;75;502;0;0;0;2;0;0;2;45;"""Medium Slow""";1059860;"""Human-Like""";;25;14.0;"""Level 30 With An Adamant, Brave, Docile, Hardy, Hasty, Impish, Jolly, Lax, Naive, Naughty, Quirky, Rash, or Sassy Nature""";Galar;14.0;blue
8;16;849;"""Toxtricity""";"""Punk Pokémon""";"""Low Key""";15.0;nan;1.6;40.0;"""Electric""";"""Poison""";"""Punk Rock""";"""Boosts the power of sound-based moves. The Pokémon also takes half the damage from these kinds of moves.""";"""Minus""";"""Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.""";"""Technician""";"""Powers up the Pokémon's weaker moves.""";;;50.0;50.0;50;"""Sword""";75;98;70;114;70;75;502;0;0;0;2;0;0;2;45;"""Medium Slow""";1059860;"""Human-Like""";;25;14.0;"""Level 30 With A Bashful, Bold, Calm, Careful, Gentle, Lonely, Mild, Modest, Quiet, Relaxed, Serious, or Timid Nature""";Galar;14.0;blue
8;1509;850;"""Sizzlipede""";"""Radiator Pokémon""";;;nan;0.7;1.0;"""Fire""";"""Bug""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";"""White Smoke""";"""The Pokémon is protected by its white smoke, which prevents other Pokémon from lowering its stats.""";"""Flame Body""";"""Contact with the Pokémon may burn the attacker.""";;;50.0;50.0;50;"""Sword""";50;65;45;50;50;45;305;0;1;0;0;0;0;1;190;"""Medium Fast""";1000000;"""Bug""";;20;;;Galar;;blue
8;1510;851;"""Centiskorch""";"""Radiator Pokémon""";;;nan;3.0;120.0;"""Fire""";"""Bug""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";"""White Smoke""";"""The Pokémon is protected by its white smoke, which prevents other Pokémon from lowering its stats.""";"""Flame Body""";"""Contact with the Pokémon may burn the attacker.""";;;50.0;50.0;50;"""Sword""";100;115;65;90;90;65;525;0;2;0;0;0;0;2;75;"""Medium Fast""";1000000;"""Bug""";;20;1509.0;"""Level 28""";Galar;1509.0;blue
8;1511;852;"""Clobbopus""";"""Tantrum Pokémon""";;;nan;0.6;4.0;"""Fighting""";;"""Limber""";"""Its limber body protects the Pokémon from paralysis.""";;;"""Technician""";"""Powers up the Pokémon's weaker moves.""";;;50.0;50.0;50;"""Sword""";50;68;60;50;50;32;310;0;1;0;0;0;0;1;180;"""Medium Slow""";1059860;"""Water 1""";"""Human-Like""";25;;;Galar;;blue
8;1512;853;"""Grapploct""";"""Jujitsu Pokémon""";;;nan;1.6;39.0;"""Fighting""";;"""Limber""";"""Its limber body protects the Pokémon from paralysis.""";;;"""Technician""";"""Powers up the Pokémon's weaker moves.""";;;50.0;50.0;50;"""Sword""";80;118;90;70;80;42;480;0;2;0;0;0;0;2;45;"""Medium Slow""";1059860;"""Water 1""";"""Human-Like""";25;1511.0;"""Knowing Taunt""";Galar;1511.0;blue
8;1513;854;"""Sinistea""";"""Black Tea Pokémon""";;;nan;0.1;0.2;"""Ghost""";;"""Weak Armor""";"""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""";;;"""Cursed Body""";"""May disable a move used on the Pokémon.""";;;0.0;0.0;50;"""Sword""";40;45;45;74;54;50;308;0;0;0;1;0;0;1;120;"""Medium Fast""";1000000;"""Mineral""";"""Amorphous""";20;;;Galar;;blue
8;1761;854;"""Sinistea""";"""Black Tea Pokémon""";"""Antique""";1513.0;nan;0.1;0.2;"""Ghost""";;"""Weak Armor""";"""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""";;;"""Cursed Body""";"""May disable a move used on the Pokémon.""";;;0.0;0.0;50;"""Sword""";40;45;45;74;54;50;308;0;0;0;1;0;0;1;120;"""Medium Fast""";1000000;"""Mineral""";"""Amorphous""";20;;;Galar;;blue
8;1762;855;"""Polteageist""";"""Black Tea Pokémon""";"""Antique""";1514.0;nan;0.2;0.4;"""Ghost""";;"""Weak Armor""";"""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""";;;"""Cursed Body""";"""May disable a move used on the Pokémon.""";;;0.0;0.0;50;"""Sword""";60;65;65;134;114;70;508;0;0;0;2;0;0;2;60;"""Medium Fast""";1000000;"""Mineral""";"""Amorphous""";20;1761.0;"""Chipped Pot""";Galar;1761.0;blue
8;1514;855;"""Polteageist""";"""Black Tea Pokémon""";;;nan;0.2;0.4;"""Ghost""";;"""Weak Armor""";"""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""";;;"""Cursed Body""";"""May disable a move used on the Pokémon.""";;;0.0;0.0;50;"""Sword""";60;65;65;134;114;70;508;0;0;0;2;0;0;2;60;"""Medium Fast""";1000000;"""Mineral""";"""Amorphous""";20;1513.0;"""Cracked Pot""";Galar;1513.0;blue
8;1515;856;"""Hatenna""";"""Calm Pokémon""";;;nan;0.4;3.4;"""Psychic""";;"""Healer""";"""Sometimes heals an ally's status condition.""";"""Anticipation""";"""The Pokémon can sense an opposing Pokémon's dangerous moves.""";"""Magic Bounce""";"""Reflects status moves instead of getting hit by them.""";;;0.0;100.0;50;"""Sword""";42;30;45;56;53;39;265;0;0;0;1;0;0;1;235;"""Slow""";1250000;"""Fairy""";;20;;;Galar;;red
8;1516;857;"""Hattrem""";"""Serene Pokémon""";;;nan;0.6;4.8;"""Psychic""";;"""Healer""";"""Sometimes heals an ally's status condition.""";"""Anticipation""";"""The Pokémon can sense an opposing Pokémon's dangerous moves.""";"""Magic Bounce""";"""Reflects status moves instead of getting hit by them.""";;;0.0;100.0;50;"""Sword""";57;40;65;86;73;49;370;0;0;0;2;0;0;2;120;"""Slow""";1250000;"""Fairy""";;20;1515.0;"""Level 32""";Galar;1515.0;red
8;1517;858;"""Hatterene""";"""Silent Pokémon""";;;nan;2.1;5.1;"""Psychic""";"""Fairy""";"""Healer""";"""Sometimes heals an ally's status condition.""";"""Anticipation""";"""The Pokémon can sense an opposing Pokémon's dangerous moves.""";"""Magic Bounce""";"""Reflects status moves instead of getting hit by them.""";;;0.0;100.0;50;"""Sword""";57;90;95;136;103;29;510;0;0;0;3;0;0;3;45;"""Slow""";1250000;"""Fairy""";;20;1516.0;"""Level 42""";Galar;1516.0;red
8;1518;859;"""Impidimp""";"""Wily Pokémon""";;;nan;0.4;5.5;"""Dark""";"""Fairy""";"""Prankster""";"""Gives priority to a status move.""";"""Frisk""";"""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""";"""Pickpocket""";"""Steals an item from an attacker that made direct contact.""";;;100.0;0.0;50;"""Sword""";45;45;30;55;40;50;265;0;0;0;1;0;0;1;255;"""Medium Fast""";1000000;"""Fairy""";"""Human-Like""";20;;;Galar;;red
8;1519;860;"""Morgrem""";"""Devious Pokémon""";;;nan;0.8;12.5;"""Dark""";"""Fairy""";"""Prankster""";"""Gives priority to a status move.""";"""Frisk""";"""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""";"""Pickpocket""";"""Steals an item from an attacker that made direct contact.""";;;100.0;0.0;50;"""Sword""";65;60;45;75;55;70;370;0;0;0;2;0;0;2;120;"""Medium Fast""";1000000;"""Fairy""";"""Human-Like""";20;1518.0;"""Level 32""";Galar;1518.0;red
8;1520;861;"""Grimmsnarl""";"""Bulk Up Pokémon""";;;nan;1.5;61.0;"""Dark""";"""Fairy""";"""Prankster""";"""Gives priority to a status move.""";"""Frisk""";"""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""";"""Pickpocket""";"""Steals an item from an attacker that made direct contact.""";;;100.0;0.0;50;"""Sword""";95;120;65;95;75;60;510;0;3;0;0;0;0;3;45;"""Medium Fast""";1000000;"""Fairy""";"""Human-Like""";20;1519.0;"""Level 42""";Galar;1519.0;red
8;1468;862;"""Obstagoon""";"""Blocking Pokémon""";;;nan;1.6;46.0;"""Dark""";"""Normal""";"""Reckless""";"""Powers up moves that have recoil damage.""";"""Guts""";"""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""";"""Defiant""";"""Boosts the Pokémon's Attack stat sharply when its stats are lowered.""";;;50.0;50.0;50;"""Sword""";93;90;101;60;81;95;520;0;0;3;0;0;0;3;45;"""Medium Fast""";1000000;"""Field""";;15;1467.0;"""Level 35 At Night""";Galar;1467.0;red
